16286,25
16287,26
16288,23
16289,26
16290,26
16291,26
16292,26
16293,26
16294,26
16296,26
16297,25
16298,26
16299,21
16300,19
16301,21
16302,25
16303,21
16304,26
16305,26
16306,26
16307,23
16308,23
16309,26
16310,21
16311,26
16312,26
16313,23
16314,26
16315,26
16316,21
16317,26
16318,26
16319,26
16320,21
16321,26
16322,26
16323,26
16324,26
16325,21
16326,25
16327,23
16328,26
16329,26
16330,23
16331,25
16332,23
16333,21
16334,23
16335,23
16336,23
16337,26
16338,25
16339,26
16340,23
16342,26
16343,25
16344,26
16345,26
16346,21
16347,23
16348,21
16349,26
16350,26
16351,26
16352,26
16353,26
16354,26
16355,21
16356,26
16357,26
16358,26
16359,26
16360,26
16361,25
16362,26
16363,23
16364,21
16365,26
16366,26
16367,26
16368,26
16369,21
16370,26
16371,21
16372,26
16373,23
16374,26
16375,23
16376,26
16377,26
16378,23
16379,24
16380,23
16381,25
16382,26
16383,26
16384,25
16385,21
16386,23
16387,21
16388,26
16389,26
16390,21
16391,21
16392,23
16394,26
16395,26
16416,10
16422,8
16523,8
16532,9
16553,9
16601,7
16649,10
16650,24
16651,26
16652,26
16653,26
16654,19
16745,23
16746,23
16782,9
16823,21
16844,8
16883,25
16884,23
16952,10
16965,10
17005,19
17006,21
17032,8
17116,9
17141,8
17193,26
17194,26
17335,8
17460,26
17646,10
17666,21
17667,19
17668,21
17695,10
17774,8
17834,21
18016,21
18040,10
18097,8
18165,10
18331,10
18535,8
18555,23
18556,21
18676,21
18813,8
18814,8
18815,8
18873,9
18898,23
18899,26
18979,21
19047,8
19051,9
19073,9
19282,9
19462,9
19463,8
19480,9
19526,8
19700,9
19814,9
19947,8
19983,21
20014,26
20015,8
20070,21
20075,26
20208,9
20210,8
20211,9
20212,8
20213,8
20215,9
20219,8
20241,9
20309,9
20397,23
20563,21
20565,8
20602,10
20706,23
20889,10
21573,26
21776,10
21819,9
21820,9
22132,9
22201,9
22293,21
22339,26
22599,8
22600,8
22601,8
22712,6
22972,8
23134,21
23173,10
23182,10
23183,10
23191,9
23286,21
23377,8
23378,8
23386,8
23390,10
23391,10
23421,9
23441,21
23448,8
23449,9
23450,8
23451,9
23484,10
23625,10
23626,10
23705,9
23706,9
23759,10
23854,8
23882,21
23886,21
23887,21
23888,21
23890,21
23891,26
23892,21
23893,26
23894,26
23895,26
23896,26
23897,21
23898,21
23899,21
23900,26
23901,21
23902,21
23903,26
23904,21
23905,21
23906,26
23907,26
23908,26
23909,26
23910,26
23911,26
23912,26
23913,26
23914,26
23915,26
23916,26
23917,26
23918,26
23919,26
23920,26
23921,26
23922,26
23923,26
23924,26
23951,9
24227,26
24290,10
24292,10
24294,7
24369,9
24393,10
24454,23
24667,8
24833,10
24973,26
24974,26
24975,26
25214,9
25233,9
25284,26
25285,26
25286,26
25294,19
25295,26
25296,26
25297,26
25298,26
25323,8
25339,26
25340,26
25341,21
25342,26
25343,26
25344,26
25345,26
25346,19
25347,19
25348,19
25349,21
25350,26
25351,26
25352,26
25353,26
25354,26
25355,26
25356,26
25357,26
25358,26
25359,26
25360,19
25361,26
25362,26
25363,26
25364,26
25365,26
25366,26
25367,26
25368,26
25369,26
25370,26
25371,26
25372,26
25373,26
25374,26
25375,21
25376,26
25377,26
25378,26
25379,26
25380,26
25381,26
25382,19
25384,26
25385,26
25386,19
25387,26
25388,26
25389,26
25390,26
25391,26
25392,26
25393,19
25394,26
25395,26
25396,26
25397,26
25398,26
25399,26
25400,26
25401,26
25402,26
25403,19
25404,26
25405,26
25406,19
25407,26
25408,26
25409,19
25410,19
25411,26
25412,26
25413,26
25414,26
25415,19
25416,26
25417,26
25418,26
25419,26
25420,26
25421,26
25422,26
25423,26
25424,26
25425,26
25426,19
25427,19
25428,26
25429,26
25430,26
25431,26
25432,26
25433,19
25434,26
25435,26
25436,26
25437,19
25438,26
25439,26
25440,26
25441,26
25442,26
25443,26
25444,19
25445,19
25446,26
25447,26
25448,26
25449,26
25450,26
25451,19
25452,26
25453,26
25454,26
25455,26
25456,26
25457,26
25458,26
25459,26
25460,26
25461,26
25462,26
25463,26
25464,26
25465,26
25466,26
25467,19
25468,26
25469,26
25470,26
25471,19
25472,26
25473,19
25474,26
25475,26
25476,26
25477,26
25478,26
25479,26
25480,19
25481,26
25482,26
25483,26
25484,26
25485,26
25486,26
25487,26
25488,26
25489,26
25490,26
25491,26
25492,26
25493,19
25494,19
25495,26
25496,19
25497,26
25498,26
25499,26
25500,26
25501,19
25502,26
25503,26
25504,19
25505,26
25506,26
25507,26
25508,26
25509,26
25510,26
25511,26
25512,26
25513,19
25514,26
25515,26
25516,26
25517,26
25518,26
25519,26
25520,19
25521,19
25522,26
25523,26
25524,26
25525,26
25526,26
25527,19
25528,26
25529,26
25530,26
25531,26
25532,26
25533,26
25534,26
25535,19
25536,26
25537,19
25538,26
25539,26
25540,19
25541,26
25542,26
25543,26
25544,19
25545,8
25653,9
25654,9
25729,9
25762,8
25763,9
25990,8
26144,9
26185,9
26222,10
26305,8
26817,10
26818,10
26819,10
26820,10
26822,10
26823,10
26824,10
26825,10
26827,10
26828,10
26829,10
26831,10
26832,10
26833,10
26842,9
26902,10
26904,9
26997,10
27012,10
27049,9
27051,10
27052,10
27072,23
27102,8
27141,8
27142,8
27150,8
27151,8
27160,9
27162,9
27163,10
27183,10
27184,8
27191,8
27205,10
27206,10
27211,9
27222,9
27335,26
27336,26
27337,26
27338,26
27380,8
27384,10
27385,10
27386,10
27387,10
27402,9
27404,9
27442,9
27443,10
27447,9
27450,8
27547,26
27625,9
27654,8
27767,7
27768,10
27854,10
27950,8
27959,9
27975,9
27980,26
28214,7
28279,8
28404,9
28428,23
28531,23
28619,9
28620,10
28740,23
28780,10
28865,10
28866,10
28915,9
28928,10
29032,8
29072,23
29189,8
29190,8
29191,8
29193,9
29194,8
29195,8
29196,8
29197,10
29206,9
29208,9
29209,10
29210,9
29211,9
29212,10
29213,8
29215,10
29246,8
29248,9
29249,8
29252,8
29253,8
29272,10
29274,10
29275,8
29276,8
29277,8
29279,10
29284,9
29285,9
29286,8
29288,8
29289,8
29290,8
29291,8
29292,8
29293,9
29294,8
29295,9
29296,8
29297,8
29300,10
29301,10
29304,8
29305,10
29306,8
29307,9
29308,8
29310,8
29314,10
29316,10
29317,10
29319,10
29320,8
29321,10
29322,9
29323,10
29324,9
29325,8
29326,9
29327,9
29328,10
29329,8
29330,8
29339,9
29340,10
29341,8
29342,8
29343,8
29344,10
29346,8
29347,10
29349,10
29353,9
29354,9
29355,10
29357,10
29359,8
29360,9
29361,9
29363,10
29365,9
29366,10
29367,10
29370,10
29372,9
29373,8
29406,9
29407,9
29408,10
29409,9
29410,9
29411,9
29413,10
29415,8
29418,8
29419,10
29420,8
29421,10
29422,10
29423,8
29424,10
29426,10
29427,8
29428,8
29430,10
29433,10
29435,10
29436,8
29437,8
29439,8
29440,10
29441,10
29443,9
29444,8
29445,9
29446,8
29447,8
29449,8
29450,10
29451,8
29452,9
29453,8
29454,9
29455,9
29456,10
29457,10
29463,9
29464,8
29466,8
29467,10
29468,9
29469,8
29470,9
29471,8
29474,8
29476,9
29477,9
29478,9
29479,9
29481,8
29482,10
29483,9
29485,10
29486,8
29487,10
29489,9
29492,10
29505,8
29506,8
29507,8
29509,8
29510,8
29512,10
29513,8
29514,9
29515,10
29517,8
29518,8
29520,8
29521,10
29522,10
29526,10
29527,9
29528,9
29530,10
29532,9
29533,10
29535,9
29538,9
29539,9
29540,9
29541,8
29542,9
29543,10
29544,8
29545,8
29547,8
29549,8
29551,9
29552,9
29553,8
29556,9
29557,10
29560,8
29561,10
29562,10
29564,9
29565,10
29566,9
29567,8
29568,9
29569,9
29570,10
29571,8
29572,9
29574,8
29585,8
29587,9
29588,9
29590,9
29591,10
29592,8
29594,10
29595,8
29596,8
29605,9
29606,9
29607,9
29608,10
29609,8
29610,9
29611,8
29612,8
29614,8
29615,9
29625,9
29628,8
29629,8
29630,8
29631,10
29634,9
29646,8
29647,9
29665,10
29666,9
29667,10
29688,9
29696,23
29877,10
29938,9
29959,23
29960,23
30025,9
30026,9
30027,9
30036,8
30038,9
30040,9
30041,9
30042,9
30043,8
30044,9
30054,9
30055,9
30057,9
30058,8
30060,8
30061,8
30062,10
30065,8
30066,9
30069,8
30072,9
30074,8
30075,10
30078,9
30079,9
30081,9
30082,8
30083,8
30086,9
30089,10
30091,9
30092,9
30094,10
30095,9
30097,9
30098,9
30103,8
30112,7
30113,9
30115,10
30116,8
30121,8
30122,8
30123,10
30128,8
30129,8
30132,9
30133,8
30135,8
30136,8
30137,10
30139,9
30140,9
30141,9
30142,8
30146,9
30153,8
30154,8
30155,10
30156,9
30157,10
30158,9
30162,10
30164,9
30174,8
30175,9
30176,10
30177,10
30178,9
30179,9
30180,10
30182,10
30183,8
30185,10
30186,9
30187,8
30192,9
30194,9
30195,9
30196,9
30197,9
30198,8
30205,9
30208,9
30213,10
30214,9
30215,9
30216,10
30217,9
30218,8
30219,9
30220,9
30221,10
30222,8
30223,10
30224,10
30227,8
30228,9
30229,9
30230,9
30231,9
30232,9
30234,9
30236,9
30237,9
30239,9
30240,9
30242,9
30243,10
30244,8
30245,10
30247,9
30249,10
30263,10
30264,8
30265,9
30266,8
30267,10
30268,8
30270,9
30271,9
30272,9
30274,9
30276,9
30277,9
30278,8
30280,9
30281,8
30282,10
30284,9
30285,8
30288,9
30289,8
30290,10
30291,8
30293,8
30294,8
30296,9
30297,7
30299,7
30302,9
30303,10
30304,10
30305,9
30306,8
30308,9
30310,9
30311,9
30314,9
30316,9
30318,8
30319,10
30320,9
30321,9
30322,8
30324,8
30332,8
30333,8
30334,9
30335,9
30336,9
30342,8
30347,9
30350,8
30351,9
30355,9
30357,8
30358,8
30359,8
30360,10
30361,9
30363,9
30371,10
30372,8
30390,8
30391,8
30392,9
30395,9
30399,9
30410,8
30437,9
30438,9
30492,10
30558,10
30560,9
30616,10
30617,10
30618,10
30619,10
30620,10
30621,9
30629,8
30658,23
30777,8
30786,9
30808,8
30837,9
30843,9
30844,10
30915,8
30916,9
30917,9
30955,8
30956,10
30969,9
30987,10
30988,10
30990,9
30992,9
31049,10
31112,10
31113,10
31195,10
31256,9
31257,8
31259,10
31260,10
31261,9
31317,23
31322,26
31363,8
31365,26
31403,9
31404,10
31405,10
31406,10
31407,10
31409,10
31448,9
31507,21
31514,9
31554,9
31574,9
31596,8
31600,10
31721,8
31727,10
31728,8
31729,8
31730,8
31732,9
31733,10
31734,10
31735,10
31755,10
31875,10
31876,10
31887,9
31888,9
31892,9
31895,9
31931,9
32057,10
32058,10
32099,9
32100,10
32285,10
32286,10
32291,10
32659,26
32700,23
32720,23
32843,26
32844,26
33068,10
33192,23
33194,23
33315,19
33316,26
33506,23
33507,23
33526,23
33643,8
33656,9
33676,23
33741,26
33744,23
33770,21
33773,7
33855,10
33935,23
34026,8
34027,8
34028,10
34038,26
34080,26
34106,10
34112,10
34114,10
34115,10
34116,10
34247,26
34268,26
34313,26
34335,26
34398,9
34465,8
34466,8
34694,9
35136,10
35155,26
35228,26
35270,8
35271,8
35303,21
35316,9
35317,8
35318,9
35321,9
35322,9
35323,9
35329,9
35332,8
35333,9
35334,9
35336,9
35337,9
35340,9
35341,9
35404,8
35430,26
35477,10
35478,8
35480,9
35496,10
35521,8
35577,9
35597,9
35616,9
35634,8
35636,9
35736,26
35804,26
35865,26
35869,26
35892,26
35894,26
35915,26
35916,26
35918,26
35920,26
35921,26
35923,26
35925,26
35953,9
35966,9
35967,26
35968,26
35974,8
36031,23
36032,26
36033,26
36055,26
36595,26
36617,26
36627,26
36630,26
36945,26
36947,26
36968,9
36988,26
36991,26
37013,26
37014,26
37016,26
37017,26
37051,10
37052,10
37053,9
37054,10
37055,9
37061,26
37063,10
37064,7
37103,21
37104,8
37105,10
37118,25
37144,26
37145,26
37192,26
37193,26
37194,23
37195,9
37196,26
37295,26
37297,26
37298,26
37300,26
37302,9
37309,9
37342,26
37343,26
37367,23
37368,26
37369,23
37573,9
37623,26
38093,26
38094,26
38117,26
38118,26
38120,26
38986,26
38988,9
39008,9
39043,26
39269,26
39383,10
39468,8
39552,10
39654,9
39663,23
39677,8
39678,8
39679,9
39680,8
39687,8
39688,9
39690,26
39691,23
39692,23
39693,23
39694,26
39707,9
39712,9
39719,26
39720,23
39729,23
39731,25
39732,26
39733,26
39739,26
39758,26
39787,8
39885,23
39886,23
39887,8
39905,26
39906,21
39920,26
39921,26
39931,26
39932,21
40631,26
40648,26
40651,26
40655,26
40872,26
40904,26
40906,26
40909,19
40970,9
41012,10
41022,10
41023,26
41038,26
41051,26
41052,26
41053,26
41097,10
41199,10
41211,23
41219,9
41242,26
41266,8
41287,26
41332,8
41386,8
41603,9
41648,9
41664,21
42117,23
42573,26
42590,10
42623,21
42624,21
42630,21
42631,21
42632,21
42633,21
42634,9
42656,10
42696,21
42698,21
42699,21
42700,21
42703,21
42704,21
42705,21
42707,21
42708,21
42709,21
42710,21
42711,21
42712,21
42713,26
42714,26
42715,26
42716,26
42717,26
42718,26
42719,26
42720,26
42721,26
42725,26
42726,26
42728,26
42729,21
42731,26
42732,26
42733,26
42734,26
42735,26
42738,26
42739,26
42740,26
42741,23
42742,26
42743,26
42744,23
42745,23
42746,26
42747,26
42748,23
42749,26
42750,23
42752,26
42753,23
42754,26
42755,26
42756,23
42757,23
42763,10
42766,10
42800,23
42801,23
42802,26
42803,26
42804,26
42805,26
42806,26
42807,26
42808,26
42809,26
42810,26
42811,26
42812,26
42814,26
42815,26
42816,26
42817,26
42818,26
42819,26
42820,26
42821,26
42822,26
42823,26
42824,26
42825,26
42826,26
42827,26
42828,26
42829,26
42830,26
42831,26
42833,26
42835,26
42836,26
42837,26
42838,26
42839,26
42987,26
42988,26
42989,26
42990,26
42991,26
42992,26
42993,26
42995,26
42996,26
42997,26
42998,26
43163,10
43194,10
43221,9
43226,26
43227,8
43237,26
43279,10
43280,9
43307,26
43340,10
43362,26
43367,21
43390,8
43407,21
43420,26
43421,26
43422,24
43423,26
43424,26
43425,26
43426,26
43427,26
43428,26
43429,21
43430,26
43431,26
43432,26
43433,26
43434,26
43435,26
43436,21
43437,26
43438,26
43439,26
43445,21
43454,9
43517,9
43521,10
43672,10
43683,26
43712,10
43804,10
43805,10
43806,10
43828,10
43843,10
43854,9
43968,10
44002,26
44079,9
44088,26
44116,26
44292,26
44293,26
44294,26
44295,26
44341,9
44378,10
44450,23
44451,23
44452,23
44453,23
44454,23
44455,26
44456,23
44457,23
44458,23
44459,23
44469,10
44536,26
44550,8
44560,10
44581,9
44611,10
44699,23
44767,23
44772,26
44773,26
44778,26
44779,26
44780,26
44781,23
44782,26
44783,23
44784,23
44785,26
44786,26
44787,26
44788,26
44789,26
44809,10
44893,23
44933,9
45019,26
45027,9
45072,26
45163,26
45205,23
45239,23
45240,26
45241,26
45242,26
45243,26
45244,23
45246,23
45247,26
45248,23
45249,23
45250,26
45251,23
45252,26
45253,23
45254,23
45255,23
45256,26
45441,23
45455,23
45460,23
45482,26
45602,7
45625,7
45626,10
45663,6
45687,8
45703,25
45708,26
45709,26
45793,26
45974,26
45975,26
45976,26
45977,26
45978,26
45979,26
45980,26
45981,26
45982,26
45996,26
45997,26
45998,26
46000,26
46001,26
46002,26
46003,26
46004,26
46005,26
46006,26
46007,26
46042,26
46043,26
46095,26
46153,23
46235,26
46236,26
46237,26
46789,26
46790,26
46791,26
46792,26
46793,26
46794,26
46795,26
46796,26
46797,26
46798,26
46799,26
46800,26
46840,26
46841,26
46842,26
46843,26
46844,26
46845,26
46846,26
46847,26
46848,26
46849,26
46850,26
46851,26
46852,26
46853,26
46854,26
46855,26
46856,26
46857,26
46858,26
46859,26
46860,26
46861,26
46862,26
46863,26
46864,26
46865,26
46866,26
46867,26
46868,26
46869,26
46870,26
46871,26
46872,26
46873,26
46874,26
46875,26
46876,26
46877,26
46878,26
46879,26
46880,26
46881,26
46882,26
46883,26
46884,26
46885,26
46886,26
46887,26
46888,26
46889,26
46890,26
46891,26
46892,26
46893,26
46894,26
46895,26
46896,26
46897,26
46898,26
46899,26
46900,26
46901,26
46902,26
46903,26
46904,26
46905,26
46906,26
46907,26
46908,26
46909,26
46910,26
46911,26
46912,26
46913,26
46914,26
46915,26
46916,26
46917,26
46918,26
46919,26
46920,26
46921,26
46922,26
46923,26
46924,26
46925,26
46926,26
46927,26
46928,26
46929,26
46930,26
46931,26
46932,26
46933,26
46934,26
46935,26
46936,26
46937,26
46938,26
46939,26
46940,26
46941,26
46942,26
46943,26
46944,26
46945,26
46946,26
46947,26
46948,26
46949,26
46950,26
46951,26
46952,26
46953,26
46954,26
46955,26
46956,26
46957,26
46958,26
46959,26
46960,26
46961,26
46962,26
46963,26
46964,26
46965,26
46966,26
46967,26
46968,26
46969,26
46970,26
46971,26
46972,26
46973,26
46974,26
46975,26
46976,26
46977,26
46978,26
46979,26
46980,26
46981,26
46982,26
46983,26
46984,26
46985,26
46986,26
46987,26
46988,26
46989,26
46990,26
46991,26
46992,26
46993,26
46994,26
46995,26
46996,26
46997,26
46998,26
46999,26
47000,26
47001,26
47002,26
47003,26
47004,26
47005,26
47006,26
47007,26
47008,26
47009,26
47010,26
47011,26
47012,26
47013,26
47014,26
47015,26
47016,26
47017,26
47018,26
47019,26
47020,26
47021,26
47022,26
47023,26
47024,26
47025,26
47026,26
47027,26
47028,26
47029,26
47030,26
47031,26
47032,26
47033,26
47034,26
47035,26
47036,26
47037,26
47038,26
47039,26
47040,26
47041,26
47042,26
47043,26
47044,26
47045,26
47046,26
47047,26
47048,26
47049,26
47050,26
47051,26
47052,19
47053,26
47054,26
47055,26
47056,26
47057,26
47058,26
47059,26
47060,26
47061,26
47062,26
47063,26
47064,26
47065,26
47066,26
47067,26
47068,26
47069,26
47070,26
47071,26
47072,26
47073,26
47074,26
47075,26
47076,26
47077,26
47078,26
47079,26
47080,26
47081,26
47082,26
47083,26
47084,26
47085,26
47086,26
47087,26
47088,26
47089,26
47090,26
47091,26
47092,26
47093,26
47094,26
47095,26
47096,26
47097,26
47098,26
47099,26
47100,26
47101,26
47102,26
47103,26
47104,26
47105,26
47106,26
47107,26
47108,26
47109,26
47110,26
47111,26
47112,26
47113,26
47114,21
47115,26
47116,26
47117,26
47118,26
47119,26
47120,26
47121,26
47122,26
47123,26
47124,26
47125,26
47126,26
47127,26
47128,26
47129,26
47130,26
47131,26
47132,26
47133,26
47134,26
47135,26
47136,26
47137,26
47138,26
47139,26
47140,26
47141,26
47142,26
47143,26
47144,26
47145,26
47146,26
47147,26
47148,26
47149,26
47150,26
47151,26
47152,26
47153,26
47154,26
47155,26
47156,26
47157,26
47158,26
47159,26
47160,26
47161,26
47162,26
47163,26
47164,26
47165,26
47166,26
47167,26
47168,26
47169,26
47170,26
47171,26
47172,26
47173,26
47174,26
47175,26
47176,26
47177,26
47178,26
47179,26
47180,26
47181,26
47182,26
47183,26
47184,26
47185,26
47186,26
47187,26
47188,26
47189,26
47190,26
47191,26
47208,26
47312,26
47401,26
47498,23
47566,26
47593,23
47798,19
47830,26
47917,26
48030,23
48117,26
48152,21
48181,26
48233,26
48238,21
48263,26
48301,26
48523,21
48524,21
48525,21
48526,21
48527,21
48528,21
48529,21
48530,21
48531,21
48532,21
48533,21
48534,21
48535,21
48536,21
48538,21
48539,21
48540,21
48541,21
48542,21
48543,21
48544,21
48545,21
48546,21
48547,21
48548,21
48549,21
48550,21
48551,21
48552,21
48553,21
48600,21
48601,21
48620,21
48621,21
48622,21
48628,21
48629,26
48634,21
48636,21
48703,21
48714,21
48715,26
48716,26
48717,21
48718,26
48719,26
48720,21
48721,21
48722,26
48723,26
48724,21
48725,26
48726,21
48727,26
48728,21
48729,21
48730,21
48731,21
48732,21
48733,26
48734,21
48735,21
48736,21
48737,26
48738,26
48739,21
48740,21
48742,21
48744,26
48745,21
48746,21
48747,21
48748,21
48750,21
48751,21
48752,21
48753,21
48754,21
48755,21
48756,21
48757,21
48758,21
48759,21
48760,21
48761,26
48762,21
48763,21
48764,21
48765,21
48766,21
48767,26
48768,21
48769,21
48770,21
48771,26
48773,21
48774,26
48775,21
48776,26
48777,26
48778,21
48779,21
48780,21
48781,26
48782,21
48783,21
48784,21
48785,21
48786,21
48787,21
48788,26
48789,21
48790,26
48791,21
48792,26
48793,21
48794,21
48795,21
48796,26
48797,26
48798,26
48799,26
48803,21
48977,26
49108,26
49109,26
49110,26
49156,21
49157,26
49158,26
49159,26
49160,26
49169,26
49173,26
49220,23
49255,21
49266,26
49292,21
49413,26
49414,6
49611,8
49612,7
49615,9
49794,6
